make,model,part,total_paid
FORD,FIESTA,Electrical,202.25
FORD,MONDEO,Air Con (Various Faults),201.50
FORD,RANGER PICKUP,Sensors,201.49
FORD,FIESTA,Drive Shaft,200.83
FORD,TRANSIT,Fuel System,200.00
FORD,FUSION,Cylinder Head Gasket,200.00
FORD,C-MAX,Drive Shaft,200.00
FORD,TRANSIT,E.G.R Valve,200.00
FORD,TRANSIT,Fuel System (Various Faults),200.00
FORD,RANGER PICKUP,Engine (Various Faults),200.00
FORD,TRANSIT,Turbocharger,200.00
FORD,TRANSIT,Engine (Various Faults),200.00
FORD,FOCUS,Fuel Vapouriser,200.00
FORD,FIESTA,Air Con (Various Faults),200.00
FORD,GALAXY,,200.00
FORD,FOCUS,Shock Absorber,199.70
FORD,FIESTA,Suspension (Various Faults),199.54
FORD,KUGA,Central Door Locking,198.70
FORD,FUSION,Electrical ,198.60
FORD,MONDEO,Fuel System,198.00
FORD,FOCUS ST,Alternator,196.68
FORD,RANGER PICKUP,,195.16
FORD,FIESTA,Water Pump,195.00
FORD,MONDEO,Wheel Bearing,194.62
FORD,FIESTA,Spring (Suspension),193.18
FORD,FIESTA,Radiator,192.46
FORD,TRANSIT,Clutch (Various Faults),192.38
FORD,FOCUS,Steering Pipe,190.98
FORD,MONDEO,Suspension (Various Faults),190.34
FORD,C-MAX,Fuel Injectors,190.00
FORD,FOCUS,Electrical ,190.00
FORD,FOCUS ST,Starter Motor,189.20
FORD,FOCUS,Suspension (Various Faults),188.98
FORD,FIESTA,Suspension (Various Faults),188.76
FORD,MONDEO,Starter Motor,187.14
FORD,MONDEO,Alternator,186.52
FORD,FOCUS,Air Con (Various Faults),186.50
FORD,TRANSIT,Steering Pipe,186.32
FORD,C-MAX,Ecu (Other),186.28
FORD,FOCUS,Steering Pipe,186.10
FORD,FOCUS,Alternator,185.77
FORD,FOCUS ST,Sensors,184.24
FORD,TRANSIT,Wiper Motor,184.01
FORD,FOCUS,Fuel System,184.00
FORD,FIESTA,Clutch (Various Faults),183.54
FORD,FIESTA ST,Suspension (Various Faults),183.49
FORD,ECOSPORT,Thermostat Housing,183.11
FORD,FOCUS,Water Pump,182.24
FORD,KA,Sensors,182.16
FORD,C-MAX,Alternator,181.58
FORD,FIESTA,Thermostat Housing,181.49
FORD,FIESTA,Fuel System,181.33
FORD,C-MAX,,181.09
FORD,TRANSIT,Engine (Various Faults),181.04
FORD,FIESTA,Clutch (Various Faults),179.60
FORD,MONDEO,Flywheel ,179.00
FORD,KUGA,Sensors,178.58
FORD,MONDEO,Instrument Cluster / Clocks,178.20
FORD,TRANSIT,Engine (Various Faults),177.34
FORD,FOCUS,Alternator,177.23
FORD,FIESTA,Fuel System,177.00
FORD,GALAXY,Air Con (Various Faults),175.94
FORD,FIESTA,Steering Pipe,175.80
FORD,TRANSIT,Electrical ,175.80
FORD,GALAXY,Intercooler,175.70
FORD,FIESTA,,175.29
FORD,KUGA,Electrical ,175.00
FORD,TRANSIT,Engine (Various Faults),175.00
FORD,FOCUS,Electrical ,175.00
FORD,KUGA,Electrical ,175.00
FORD,TRANSIT,Drive Shaft,174.26
FORD,MONDEO,Water Pump,174.17
FORD,FIESTA,Water Pump,173.89
FORD,TRANSIT,Starter Motor,173.88
FORD,FIESTA,Water Pump,173.43
FORD,FOCUS,Alternator,173.00
FORD,FIESTA,Thermostat Housing,172.92
FORD,C-MAX,Fuel System (Various Faults),172.50
FORD,FOCUS,Alternator,172.37
FORD,C-MAX,Wiper Motor,172.29
FORD,FOCUS,Air Con (Various Faults),172.20
FORD,FIESTA,Fuel Lift Pump,171.98
FORD,TRANSIT,Locks,171.94
FORD,FOCUS,Water Pump,171.92
FORD,TRANSIT,Spring (Suspension),171.30
FORD,FIESTA,Steering Pump,170.79
FORD,KA,Spark Plugs,170.57
FORD,FIESTA,Starter Motor,170.29
FORD,MONDEO,,169.96
FORD,S-MAX,Brakes (Various Faults),169.78
FORD,TRANSIT,Alternator,169.48
FORD,TRANSIT,Engine (Various Faults),168.00
FORD,FIESTA,Clutch (Various Faults),168.00
FORD,KUGA,Sensors,167.78
FORD,MONDEO,Air Con (Various Faults),167.64
FORD,FOCUS,Steering Pump,167.62
FORD,RANGER PICKUP,Engine (Various Faults),165.75
FORD,FOCUS,Oxygen (Lambda) Sensor,165.00
FORD,FOCUS,Alternator,164.64
FORD,FIESTA,Starter Motor,164.50
FORD,FIESTA,Electrical ,164.33
FORD,FIESTA,Seat Belt,164.12
FORD,FUSION,Alternator,163.89
FORD,RANGER PICKUP,,163.58
FORD,FIESTA ST,Cylinder Head Gasket,163.47
FORD,FOCUS,Alternator,163.17
FORD,KA,Alternator,163.16
FORD,FOCUS,Alternator,162.70
FORD,FIESTA,Wheel Bearing,162.35
FORD,FIESTA,Suspension (Various Faults),161.79
FORD,FIESTA,E.G.R Valve,160.99
FORD,TRANSIT,Wheel Bearing,160.79
FORD,TRANSIT,Starter Motor,159.21
FORD,KUGA,Brakes (Various Faults),158.09
FORD,FIESTA,Water Pump,157.43
FORD,MONDEO,Starter Motor,157.15
FORD,FIESTA,Water Pump,156.60
FORD,FIESTA,Engine (Various Faults),156.60
FORD,B-MAX,Turbocharger,156.36
FORD,KA,Electrical ,156.33
FORD,C-MAX,Alternator,156.13
FORD,FOCUS ST,Spring (Suspension),154.80
FORD,FIESTA,Electrical ,154.27
FORD,FIESTA,Thermostat Housing,154.02
FORD,FOCUS,Vanos Unit,153.90
FORD,TRANSIT,Starter Motor,153.32
FORD,KA,Ignition Coil,152.40
FORD,FOCUS,Spring (Suspension),152.11
FORD,KUGA,Starter Motor,152.11
FORD,FIESTA,Spring (Suspension),152.04
FORD,GALAXY,Wheel Bearing,152.00
FORD,TOURNEO,Alternator,151.91
FORD,TRANSIT,Steering Pipe,151.71
FORD,C-MAX,Clutch (Various Faults),151.66
FORD,FIESTA,Thermostat Housing,151.44
FORD,FOCUS,Alternator,151.34
FORD,FIESTA,Thermostat Housing,150.61
FORD,S-MAX,Central Door Locking,150.37
FORD,FOCUS ST,Spring (Suspension),150.04
FORD,MONDEO,Clutch (Various Faults),150.00
FORD,FIESTA,Water Pump,150.00
FORD,FIESTA,Fuel Lift Pump,150.00
FORD,MONDEO,Other,150.00
FORD,FIESTA,Wiring Loom,150.00
FORD,FOCUS,Wheel Bearing,150.00
FORD,FIESTA,Suspension (Various Faults),149.94
FORD,KA,Clutch (Various Faults),149.73
FORD,MONDEO,Fuel System,149.00
FORD,KA,Alternator,148.71
FORD,FIESTA,Suspension (Various Faults),148.57
FORD,FIESTA,Alternator,148.49
FORD,MONDEO,Electrical ,148.16
FORD,S-MAX,Clutch (Various Faults),146.84
FORD,FOCUS,Air Con (Various Faults),146.72
FORD,FIESTA,Suspension (Various Faults),146.22
FORD,FOCUS,Fuel System (Various Faults),146.10
FORD,FIESTA,Heater Resistor,145.51
FORD,TRANSIT,Shock Absorber,144.54
FORD,FOCUS,Air Flow Meter,144.47
FORD,FIESTA,Suspension (Various Faults),144.00
FORD,FOCUS,Central Door Locking,143.34
FORD,C-MAX,Thermostat,143.28
FORD,FOCUS,Alternator,143.00
FORD,KUGA,Throttle Body,142.50
FORD,KA,Shock Absorber,142.14
FORD,C-MAX,Abs (Various Faults),142.10
FORD,FIESTA,Steering Pump,141.92
FORD,MONDEO,Wheel Bearing,140.84
FORD,FIESTA,Gearbox (Various Faults),140.00
FORD,TIPPER,Hose/Pipes ,140.00
FORD,FIESTA,Clutch (Various Faults),139.60
FORD,KA,Window Regulator,138.02
FORD,FIESTA,,137.84
FORD,FIESTA,Starter Motor,137.72
FORD,S-MAX,Air Flow Meter,137.64
FORD,KUGA,Electrical ,134.60
FORD,FIESTA,Wheel Bearing,133.77
FORD,FOCUS,Steering Rack,133.45
FORD,FIESTA,Thermostat,133.37
FORD,GALAXY,Radiator,133.34
FORD,FIESTA,Cooling,132.64
FORD,FIESTA,Thermostat Housing,132.39
FORD,FIESTA,Thermostat Housing,131.83
FORD,FIESTA,Track Rod Ends,131.80
FORD,FIESTA,Alternator,131.72
FORD,TRANSIT,Brakes (Various Faults),131.70
FORD,FIESTA,Thermostat,131.37
FORD,FIESTA,Thermostat,131.24
FORD,C-MAX,Suspension (Various Faults),131.18
FORD,TRANSIT,Cable (Brake),130.80
FORD,FIESTA ST,Water Pump,130.78
FORD,TRANSIT,Clutch (Various Faults),130.49
FORD,FIESTA,Spring (Suspension),130.44
FORD,MONDEO,Clutch (Various Faults),130.26
FORD,FIESTA,Starter Motor,129.54
FORD,B-MAX,Turbocharger,128.41
FORD,FIESTA,Spring (Suspension),128.40
FORD,KUGA,Abs (Various Faults),128.13
FORD,FIESTA,Suspension (Various Faults),127.93
FORD,MONDEO,Spring (Suspension),127.44
FORD,FOCUS,Electrical ,127.20
FORD,TRANSIT,Brakes (Various Faults),127.19
FORD,TRANSIT,Fuel Injectors,126.24
FORD,FIESTA,Wheel Bearing,126.00
FORD,FIESTA,Starter Motor,125.78
FORD,FIESTA,Thermostat Housing,125.77
FORD,FOCUS,Wheel Bearing,125.60
FORD,FIESTA,Thermostat Housing,125.32
FORD,FOCUS,Clutch (Various Faults),125.00
FORD,C-MAX,Heater/Glow Plugs,125.00
FORD,FOCUS ST,Electrical ,125.00
FORD,FIESTA,Electrical ,124.83
FORD,FOCUS,Air Flow Meter,124.74
FORD,FOCUS,Alternator,124.59
FORD,KUGA,Washer Pump,123.86
FORD,TRANSIT,Starter Motor,122.99
FORD,TRANSIT,Starter Motor,122.99
FORD,FIESTA,Air Con (Various Faults),122.91
FORD,FIESTA,Spring (Suspension),122.73
FORD,FIESTA,Suspension (Various Faults),122.61
FORD,MONDEO,Drive Shaft,122.15
FORD,FOCUS,Wheel Bearing,120.04
FORD,TRANSIT,Electrical ,120.00
FORD,FOCUS,Turbocharger,120.00
FORD,TRANSIT,Steering Pipe,119.99
FORD,FIESTA,Suspension (Various Faults),119.67
FORD,MONDEO,Radiator,119.34
FORD,FUSION,Spring (Suspension),118.57
FORD,FOCUS,Spring (Suspension),117.60
FORD,FOCUS ST,Sensors,116.90
FORD,FIESTA,Thermostat,116.87
FORD,KA,Thermostat Housing,115.40
FORD,FIESTA,Starter Motor,115.25
FORD,FIESTA,Fuel System,114.56
FORD,FOCUS,Engine (Various Faults),114.00
FORD,FIESTA,Wheel Bearing,113.97
FORD,TRANSIT,Abs (Various Faults),113.80
FORD,FIESTA,Spring (Suspension),113.67
FORD,FIESTA,Spring (Suspension),113.40
FORD,C-MAX,Ecu (Other),113.19
FORD,FIESTA,Fuel System,112.99
FORD,FIESTA,Radiator,112.34
FORD,TRANSIT,Starter Motor,112.29
FORD,FOCUS,Spring (Suspension),111.85
FORD,MONDEO,Gearbox (Various Faults),111.74
FORD,FIESTA,Thermostat Housing,111.60
FORD,KA,Thermostat Housing,110.56
FORD,C-MAX,Steering Pipe,109.31
FORD,C-MAX,Bonnet Latch,108.70
FORD,FIESTA,Suspension (Various Faults),108.58
FORD,FOCUS,Spring (Suspension),108.44
FORD,TRANSIT,Thermostat Housing,108.30
FORD,FIESTA,Suspension (Various Faults),108.17
FORD,KA,,107.30
FORD,FOCUS,Ignition Coil,107.02
FORD,FOCUS,Wheel Bearing,107.00
FORD,FIESTA,Drive Shaft,105.04
FORD,FOCUS,E.G.R Valve,104.17
FORD,FIESTA,Spring (Suspension),103.98
FORD,FIESTA,Spring (Suspension),103.96
FORD,MONDEO,Spring (Suspension),103.92
FORD,FIESTA,Spring (Suspension),103.74
FORD,KA,Cooling,102.70
FORD,FIESTA,Suspension (Various Faults),102.43
FORD,FIESTA,Spring (Suspension),102.20
FORD,FIESTA,Suspension (Various Faults),101.89
FORD,MONDEO,Spring (Suspension),101.78
FORD,FIESTA,Suspension (Various Faults),101.40
FORD,KA,Brakes (Various Faults),100.64
FORD,FOCUS,Alternator,100.00
FORD,FIESTA,Fuel System,100.00
FORD,FOCUS,Heater Matrix,100.00
FORD,KA,Instrument Cluster / Clocks,100.00
FORD,KUGA,Drive Shaft,100.00
FORD,C-MAX,Alternator,100.00
FORD,TRANSIT,Air Flow Meter,99.99
FORD,FIESTA,Suspension (Various Faults),99.99
FORD,KA,Brakes (Various Faults),99.33
FORD,FIESTA,Spring (Suspension),98.49
FORD,FIESTA,Belts/ Aux Belts,98.07
FORD,S-MAX,Electrical ,97.70
FORD,KA,Shock Absorber,97.12
FORD,FIESTA,Spring (Suspension),95.74
FORD,KA,Thermostat,93.88
FORD,FIESTA,Central Door Locking,93.72
FORD,FIESTA,Starter Motor,93.05
FORD,FIESTA,Heater Resistor,92.94
FORD,FIESTA,Spring (Suspension),92.60
FORD,TRANSIT,Steering Rack,90.91
FORD,FIESTA,Spring (Suspension),89.26
FORD,TRANSIT,Sensors,88.87
FORD,FIESTA,Electrical ,88.87
FORD,FIESTA,Central Door Locking,88.55
FORD,FOCUS,Oxygen (Lambda) Sensor,88.53
FORD,FIESTA,Ignition Coil,88.35
FORD,RANGER PICKUP,Sensors,88.26
FORD,B-MAX,Suspension (Various Faults),88.19
FORD,TRANSIT VAN,,87.16
FORD,FIESTA,Suspension (Various Faults),85.86
FORD,FIESTA,E.G.R Valve,85.68
FORD,FIESTA,,85.68
FORD,TRANSIT CUSTOM,,85.68
FORD,RANGER PICKUP,,85.68
FORD,FIESTA,,85.68
FORD,FIESTA,,85.68
FORD,MONDEO,,85.68
FORD,TRANSIT CUSTOM,,85.68
FORD,TRANSIT VAN,,85.68
FORD,TRANSIT CONNECT,,85.68
FORD,FIESTA,,85.68
FORD,FOCUS,,85.68
FORD,TRANSIT CUSTOM,,85.68
FORD,FIESTA,,85.68
FORD,FOCUS,,85.68
FORD,FOCUS,,85.68
FORD,KUGA,,85.68
FORD,TRANSIT VAN,,85.68
FORD,C-MAX,,85.68
FORD,C-MAX,,85.68
FORD,KUGA,,85.68
FORD,GALAXY,,85.68
FORD,FOCUS,,85.68
FORD,FOCUS,,85.68
FORD,FIESTA,,85.68
FORD,KUGA,,85.68
FORD,TRANSIT CUSTOM,,85.68
FORD,TRANSIT VAN,,85.68
FORD,FIESTA,,85.68
FORD,RANGER PICKUP,,85.68
FORD,FOCUS,,85.68
FORD,FIESTA,,85.68
FORD,MONDEO,Suspension (Various Faults),85.29
FORD,FOCUS,Sensors,84.26
FORD,TRANSIT,Gearbox (Various Faults),84.00
FORD,FIESTA,Gearbox (Various Faults),84.00
FORD,KUGA,Gearbox (Various Faults),84.00
FORD,FOCUS ST,Gearbox (Various Faults),84.00
FORD,FOCUS,Engine (Various Faults),84.00
FORD,C-MAX,Gearbox (Various Faults),84.00
FORD,FIESTA,Engine (Various Faults),84.00
FORD,TRANSIT,Gearbox (Various Faults),84.00
FORD,FOCUS,Engine (Various Faults),84.00
FORD,TRANSIT,Engine (Various Faults),84.00
FORD,S-MAX,Gearbox (Various Faults),84.00
FORD,GALAXY,Gearbox (Various Faults),84.00
FORD,FOCUS,Clutch (Various Faults),84.00
FORD,KUGA,Gearbox (Various Faults),84.00
FORD,TRANSIT,Flywheel ,84.00
FORD,FIESTA ST,Gearbox (Various Faults),84.00
FORD,FIESTA,Gearbox (Various Faults),84.00
FORD,KA,Gearbox (Various Faults),84.00
FORD,FOCUS ST,Engine (Various Faults),84.00
FORD,S-MAX,Gearbox (Various Faults),84.00
FORD,FIESTA,Engine (Various Faults),84.00
FORD,S-MAX,Gearbox (Various Faults),84.00
FORD,S-MAX,Fuel System,84.00
FORD,FIESTA,Gearbox (Various Faults),84.00
FORD,S-MAX,Multimedia,84.00
FORD,KA,Gearbox (Various Faults),84.00
FORD,KA,Gearbox (Various Faults),84.00
FORD,KA,Gearbox (Various Faults),84.00
FORD,FOCUS,Gearbox (Various Faults),84.00
FORD,RANGER PICKUP,Engine Oil Pump,84.00
FORD,TRANSIT,Turbocharger,84.00
FORD,FIESTA,Air Con (Various Faults),84.00
FORD,MONDEO,Steering Rack,84.00
FORD,FOCUS,Gearbox (Various Faults),84.00
FORD,FOCUS,Engine (Various Faults),84.00
FORD,KA,Gearbox (Various Faults),84.00
FORD,FOCUS,Cylinder Head Gasket,84.00
FORD,FOCUS,Turbocharger,84.00
FORD,GALAXY,Gearbox (Various Faults),84.00
FORD,FOCUS,Engine (Various Faults),84.00
FORD,FIESTA,Camshaft Sensor,84.00
FORD,MONDEO,Gearbox (Various Faults),84.00
FORD,S-MAX,Cylinder Head Gasket,84.00
FORD,FIESTA ST,Turbocharger,84.00
FORD,FOCUS,Engine (Various Faults),84.00
FORD,FOCUS,Engine (Various Faults),84.00
FORD,KA,Gearbox (Various Faults),84.00
FORD,FOCUS,Engine (Various Faults),84.00
FORD,FOCUS,Engine (Various Faults),84.00
FORD,TRANSIT,Engine (Various Faults),84.00
FORD,FOCUS RS,Engine (Various Faults),84.00
FORD,FIESTA,Oxygen (Lambda) Sensor,83.40
FORD,FIESTA,Electrical ,82.99
FORD,FIESTA,Spring (Suspension),82.38
FORD,FIESTA,Spring (Suspension),82.32
FORD,KUGA,Electrical ,81.60
FORD,FIESTA,Spring (Suspension),81.49
FORD,KA,Clutch (Various Faults),81.00
FORD,FIESTA,Ball Joint ,80.05
FORD,FOCUS,Gearbox (Various Faults),80.00
FORD,FOCUS,Ignition Coil,78.00
FORD,FIESTA,Spring (Suspension),76.34
FORD,FOCUS ST,Ball Joint ,76.04
FORD,FIESTA,Thermostat Housing,75.64
FORD,FIESTA,Radiator,75.00
FORD,S-MAX,Belts/ Aux Belts,75.00
FORD,FIESTA,Spring (Suspension),75.00
FORD,S-MAX,Ignition Coil,74.29
FORD,S-MAX,Thermostat,73.54
FORD,FOCUS,Spring (Suspension),73.50
FORD,FOCUS,Spring (Suspension),73.50
FORD,FIESTA,Suspension (Various Faults),73.28
FORD,FIESTA,Ignition Coil,72.88
FORD,RANGER PICKUP,Abs (Various Faults),72.24
FORD,B-MAX,Electrical ,72.00
