make,model,part,total_paid
BMW,5 SERIES,Turbocharger,300.00
BMW,X1,Clutch (Various Faults),300.00
BMW,5 SERIES,Electrical ,300.00
BMW,3 SERIES,Abs (Various Faults),300.00
BMW,1 SERIES,Fuel System,299.80
BMW,3 SERIES,Fuel System,299.23
BMW,3 SERIES,Fuel System,299.00
BMW,3 SERIES,Fuel Injectors,298.99
BMW,3 SERIES,,298.00
BMW,6 SERIES,Spring (Suspension),297.15
BMW,1 SERIES,BRAKE CALIPER/DISCS,295.91
BMW,M5,Suspension (Various Faults),294.80
BMW,1 SERIES,Oxygen (Lambda) Sensor,294.00
BMW,1 SERIES,Oil Leaks,292.97
BMW,1 SERIES,Water Pump,292.41
BMW,5 SERIES,Sensors,291.88
BMW,1 SERIES,Wheel Bearing,288.14
BMW,M5,Fuel Injectors,287.17
BMW,1 SERIES,Clutch (Various Faults),286.50
BMW,3 SERIES,Drive Shaft,286.44
BMW,X6,Sensors,284.00
BMW,6 SERIES,Electrical,283.22
BMW,X6,Electrical ,283.13
BMW,1 SERIES,Brakes (Various Faults),283.11
BMW,3 SERIES,Fuel System,280.15
BMW,5 SERIES,E.G.R Valve,279.84
BMW,X3,E.G.R Valve,279.83
BMW,2 SERIES,Oil Leaks,278.60
BMW,3 SERIES,Sensors,278.42
BMW,1 SERIES,Brakes (Various Faults),278.32
BMW,3 SERIES,Cooling,277.50
BMW,X6,Electrical,277.28
BMW,X5,Heater Fan Motor,276.37
BMW,3 SERIES,Sensors,274.65
BMW,5 SERIES,Spring (Suspension),274.10
BMW,3 SERIES,Alternator,273.73
BMW,7 SERIES,Water Pump,272.92
BMW,1 SERIES,Alternator,272.90
BMW,3 SERIES,Air Flow Meter,272.80
BMW,2 SERIES,E.G.R Valve,272.08
BMW,3 SERIES,Fuel System,271.23
BMW,3 SERIES,Air Con (Various Faults),269.83
BMW,1 SERIES,Abs (Various Faults),269.50
BMW,1 SERIES,Air Con (Various Faults),269.50
BMW,X1 4X4,Air Flow Meter,269.19
BMW,1 SERIES,E.G.R Valve,268.50
BMW,1 SERIES,Water Pump,267.64
BMW,X3,E.G.R Valve,267.35
BMW,X6,Heater/Glow Plugs,266.99
BMW,3 SERIES,Window Motor,266.95
BMW,I3,Nox Sensor,266.15
BMW,1 SERIES,Electrical ,265.82
BMW,3 SERIES,Steering Pump,265.76
BMW,X3,Suspension (Various Faults),265.49
BMW,3 SERIES,,261.82
BMW,1 SERIES,Water Pump,260.94
BMW,1 SERIES,Electrical,260.76
BMW,X5 M,E.G.R Valve,260.00
BMW,3 SERIES,Thermostat,258.91
BMW,3 SERIES,Seat Belt,258.78
BMW,X3,E.G.R Valve,258.46
BMW,1 SERIES,Alternator,258.24
BMW,3 SERIES,Oxygen (Lambda) Sensor,256.80
BMW,X5,Central Door Locking,256.21
BMW,1 SERIES,Electrical ,255.58
BMW,5 SERIES,Suspension (Various Faults),255.24
BMW,3 SERIES,E.G.R Valve,254.84
BMW,1 SERIES,Brakes (Various Faults),253.93
BMW,5 SERIES,Suspension (Various Faults),253.00
BMW,X5,Suspension (Various Faults),252.09
