make,model,part,total_paid
VAUXHALL,ZAFIRA,Clutch (Various Faults),389.89
VAUXHALL,ASTRA,Air Con (Various Faults),389.39
VAUXHALL,CORSA,Alternator,389.00
VAUXHALL,CORSA,Electrical ,386.45
VAUXHALL,MOKKA,Ignition Coil,386.40
VAUXHALL,ASTRA,E.G.R Valve,385.50
VAUXHALL,CORSA,Air Con (Various Faults),384.94
VAUXHALL,INSIGNIA,Window Regulator,384.00
VAUXHALL,ASTRA,Gearbox (Various Faults),384.00
VAUXHALL,MOKKA,Fuel System,384.00
VAUXHALL,ASTRA,Engine (Various Faults),384.00
VAUXHALL,INSIGNIA,Oil Cooler-,378.96
VAUXHALL,MOKKA,Handbrake Lever,376.92
VAUXHALL,ANTARA,Air Con (Various Faults),376.49
VAUXHALL,VIVARO,Air Con (Various Faults),376.46
VAUXHALL,CORSA,Steering Pump,375.50
VAUXHALL,COMBO,E.G.R Valve,373.10
VAUXHALL,MOKKA,Heater Matrix,371.80
VAUXHALL,CORSA,Heater Fan Motor,370.70
VAUXHALL,INSIGNIA,Steering Pipe,369.08
VAUXHALL,CORSA,Electrical ,368.40
VAUXHALL,ASTRA,Air Con (Various Faults),367.80
VAUXHALL,ANTARA,Alternator,367.29
VAUXHALL,ASTRA,Ignition Coil,367.20
VAUXHALL,INSIGNIA,Cylinder Head Gasket,366.71
VAUXHALL,INSIGNIA,Drive Shaft,366.00
VAUXHALL,COMBO,Turbocharger,366.00
VAUXHALL,CORSA,Steering Pump,366.00
VAUXHALL,CORSA,Ignition Coil,365.95
VAUXHALL,ASTRA,Clutch (Various Faults),364.43
VAUXHALL,ZAFIRA,Wiper Motor,363.20
VAUXHALL,CORSA,IGNITION COIL,362.74
VAUXHALL,ASTRA,Suspension (Various Faults),362.40
VAUXHALL,CORSA,Clutch (Various Faults),362.40
VAUXHALL,INSIGNIA,Fuel System,362.00
VAUXHALL,ANTARA,Starter Motor,360.96
VAUXHALL,INSIGNIA,Electrical ,359.04
VAUXHALL,ASTRA,Alternator,358.49
VAUXHALL,ASTRA,Clutch (Various Faults),357.00
VAUXHALL,ANTARA,Air Con (Various Faults),354.94
VAUXHALL,CORSA,Electrical ,353.43
VAUXHALL,VIVARO,Fuel Injectors,353.40
VAUXHALL,ASTRA,Fuel System,352.20
VAUXHALL,CORSA,Air Con (Various Faults),351.68
VAUXHALL,CORSA,Wiper Linkage,351.00
VAUXHALL,CORSA,Heater Fan Motor,350.04
VAUXHALL,CORSA,Brakes (Various Faults),350.00
VAUXHALL,INSIGNIA,Engine (Various Faults),350.00
VAUXHALL,CORSA,Steering Column,350.00
VAUXHALL,MERIVA,Water Pump,349.20
VAUXHALL,MERIVA,Starter Motor,349.04
VAUXHALL,ADAM,Ignition Coil,348.60
VAUXHALL,ADAM,Ignition (Various Faults),347.40
VAUXHALL,VIVARO,Clutch (Various Faults),347.00
VAUXHALL,VIVARO,Electrical ,346.70
VAUXHALL,VIVARO,Starter Motor,346.50
VAUXHALL,CORSA,Air Con (Various Faults),346.14
VAUXHALL,ANTARA,Oil Cooler-,346.08
VAUXHALL,ASTRA,Starter Motor,346.00
VAUXHALL,CORSA,Clutch (Various Faults),346.00
VAUXHALL,CORSA,Alternator Pulley,345.99
VAUXHALL,VIVARO,Radiator,345.63
VAUXHALL,CORSA,Cylinder Head Gasket,345.40
VAUXHALL,INSIGNIA,Alternator Pulley,345.16
VAUXHALL,MOKKA,Ignition Coil,344.40
VAUXHALL,ZAFIRA,Sensors,343.20
VAUXHALL,INSIGNIA,Heater/Glow Plugs,342.76
VAUXHALL,CORSA,Ecu Engine,342.00
VAUXHALL,VECTRA,Shock Absorber,340.62
VAUXHALL,ASTRA,Brakes (Various Faults),338.88
VAUXHALL,ANTARA,Crankshaft Pulley,337.54
VAUXHALL,CORSA,Cylinder Head Gasket,336.13
VAUXHALL,CORSA,Cylinder Head Gasket,335.50
VAUXHALL,VIVARO,Wheel Bearing,334.99
VAUXHALL,ASTRA,Suspension (Various Faults),334.96
VAUXHALL,CORSA,Electrical ,333.60
VAUXHALL,ASTRA,Electrical ,333.60
VAUXHALL,INSIGNIA,Thermostat Housing,333.28
VAUXHALL,ASTRA,Engine (Various Faults),333.00
VAUXHALL,ASTRA,Engine (Various Faults),332.16
VAUXHALL,CORSA,Heater/Glow Plugs,331.49
VAUXHALL,ANTARA,Steering Pump,331.32
VAUXHALL,COMBO,Instrument Cluster / Clocks,330.18
VAUXHALL,MOKKA,Shock Absorber,330.00
VAUXHALL,CORSA,Catalyst (Exhaust),330.00
VAUXHALL,ANTARA,Wiper Motor,329.80
VAUXHALL,ASTRA,E.G.R Valve,329.40
VAUXHALL,COMBO,Shock Absorber,326.46
VAUXHALL,CORSA,Ignition Coil,325.58
VAUXHALL,ASTRA,Multimedia,325.00
VAUXHALL,CORSA,Electrical ,323.86
VAUXHALL,VIVARO,Clutch (Various Faults),321.46
